# Title : Trajectory directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all trajectory files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.2
# Date of update : 20250928072807
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,latitude_max,latitude_min,longitude_max,longitude_min,profiler_type,institution,date_update
aoml/5900600/5900600_Rtraj.nc,-12.785,-19.882,82.281,61.321,846,AO,20210428201415
aoml/5900601/5900601_Dtraj.nc,-38.295,-43.335,169.928,156.205,851,AO,20161024102038
aoml/5900601/5900601_Rtraj.nc,-38.295,-43.335,169.928,156.205,851,AO,20160912192130
aoml/5900602/5900602_Dtraj.nc,-24.707,-45.375,161.008,151.307,851,AO,20161024102040
aoml/5900602/5900602_Rtraj.nc,-24.707,-45.375,161.008,151.307,851,AO,20160912192131
aoml/5900603/5900603_Dtraj.nc,-10.230,-34.720,170.861,146.013,851,AO,20161024102041
aoml/5900603/5900603_Rtraj.nc,-10.230,-34.720,170.861,146.013,851,AO,20160912192132
aoml/5900604/5900604_Dtraj.nc,-25.677,-41.496,166.205,152.674,851,AO,20161024102042
aoml/5900604/5900604_Rtraj.nc,-25.677,-41.496,166.205,152.674,851,AO,20160912192134
aoml/5900605/5900605_Dtraj.nc,-24.736,-42.062,167.663,151.890,851,AO,20161024102044
aoml/5900605/5900605_Rtraj.nc,-24.736,-42.062,167.684,151.890,851,AO,20160912192135
aoml/5900606/5900606_Dtraj.nc,-22.824,-57.033,178.694,145.944,851,AO,20161024102045
aoml/5900606/5900606_Rtraj.nc,-22.824,-57.033,178.694,145.944,851,AO,20160912192136
aoml/5900607/5900607_Dtraj.nc,-21.812,-28.636,164.137,153.082,851,AO,20161024102047
aoml/5900607/5900607_Rtraj.nc,-21.812,-28.636,164.137,153.082,851,AO,20160912192137
aoml/5900608/5900608_Dtraj.nc,-16.193,-22.798,161.077,153.259,851,AO,20161024102048
aoml/5900608/5900608_Rtraj.nc,-16.193,-22.793,161.077,153.259,851,AO,20160912192138
aoml/5900609/5900609_Dtraj.nc,-11.627,-16.891,172.953,166.637,851,AO,20161024102049
aoml/5900609/5900609_Rtraj.nc,-11.627,-16.891,172.953,166.637,851,AO,20160912192139
aoml/5900610/5900610_Dtraj.nc,-13.611,-16.162,176.123,170.979,851,AO,20161024102051
aoml/5900610/5900610_Rtraj.nc,-13.611,-16.162,176.123,170.979,851,AO,20160912192139
aoml/5900611/5900611_Dtraj.nc,-11.086,-16.858,179.543,-179.774,851,AO,20161024102052
aoml/5900611/5900611_Rtraj.nc,-11.086,-16.858,179.543,-179.774,851,AO,20160912192140
aoml/5900612/5900612_Dtraj.nc,-12.490,-19.982,-160.125,-167.000,851,AO,20161024102053
aoml/5900612/5900612_Rtraj.nc,-12.490,-19.982,-160.125,-167.000,851,AO,20160912192141
aoml/5900613/5900613_Dtraj.nc,-12.463,-13.983,-157.336,-160.815,851,AO,20161024102055
aoml/5900613/5900613_Rtraj.nc,-12.463,-13.983,-157.336,-160.815,851,AO,20160912192142
aoml/5900614/5900614_Dtraj.nc,-14.605,-17.594,-153.059,-159.756,851,AO,20161024102056
aoml/5900614/5900614_Rtraj.nc,-14.605,-17.594,-153.059,-159.756,851,AO,20160912192143
aoml/5900615/5900615_Dtraj.nc,-14.382,-18.025,-131.734,-137.091,851,AO,20161024102057
aoml/5900615/5900615_Rtraj.nc,-14.382,-18.025,-131.734,-137.091,851,AO,20160912192143
aoml/5900616/5900616_Dtraj.nc,-15.024,-16.468,-128.651,-130.971,851,AO,20161024102059
aoml/5900616/5900616_Rtraj.nc,-15.024,-16.468,-128.651,-130.971,851,AO,20160912192144
aoml/5900617/5900617_Dtraj.nc,-14.087,-20.842,-123.036,-135.568,851,AO,20161024102100
aoml/5900617/5900617_Rtraj.nc,-14.087,-20.842,-123.036,-135.568,851,AO,20181013200407
aoml/5900618/5900618_Dtraj.nc,-20.263,-26.019,-117.633,-123.216,851,AO,20161024102101
aoml/5900618/5900618_Rtraj.nc,-20.263,-26.019,-117.633,-123.216,851,AO,20160912192202
aoml/5900619/5900619_Dtraj.nc,-20.538,-24.460,-123.498,-131.407,851,AO,20161024102103
aoml/5900619/5900619_Rtraj.nc,-20.538,-24.460,-123.498,-131.407,851,AO,20160912192202
aoml/5900620/5900620_Dtraj.nc,-18.928,-24.033,-143.805,-155.947,851,AO,20161024102104
aoml/5900620/5900620_Rtraj.nc,-18.928,-24.033,-143.805,-155.947,851,AO,20160912192203
aoml/5900621/5900621_Dtraj.nc,-16.011,-20.917,-152.212,-158.152,851,AO,20161024102105
aoml/5900621/5900621_Rtraj.nc,-16.011,-20.917,-152.212,-158.152,851,AO,20160912192204
aoml/5900622/5900622_Dtraj.nc,-16.363,-20.680,-157.867,-163.778,851,AO,20161024102107
aoml/5900622/5900622_Rtraj.nc,-16.363,-20.680,-157.867,-163.778,851,AO,20160912192205
aoml/5900623/5900623_Dtraj.nc,-16.045,-19.142,-160.368,-165.948,851,AO,20161024102108
aoml/5900623/5900623_Rtraj.nc,-16.045,-19.142,-160.368,-165.948,851,AO,20160912192206
aoml/5900624/5900624_Dtraj.nc,-14.090,-20.618,-166.704,-178.366,851,AO,20161024102109
aoml/5900624/5900624_Rtraj.nc,-14.090,-20.618,-166.704,-178.366,851,AO,20160912192207
aoml/5900625/5900625_Dtraj.nc,-16.723,-21.347,-160.910,-174.452,851,AO,20161024102111
aoml/5900625/5900625_Rtraj.nc,-16.723,-21.347,-160.910,-174.452,851,AO,20160912192208
aoml/5900626/5900626_Dtraj.nc,-19.790,-24.006,178.991,166.826,851,AO,20161024102112
aoml/5900626/5900626_Rtraj.nc,-19.790,-24.006,178.991,166.826,851,AO,20160912192208
aoml/5900627/5900627_Dtraj.nc,-16.629,-24.926,176.078,149.463,851,AO,20161024102113
aoml/5900627/5900627_Rtraj.nc,-16.629,-24.926,176.078,149.463,851,AO,20160912192209
aoml/5900628/5900628_Dtraj.nc,-23.692,-29.503,170.982,153.904,851,AO,20161024102115
aoml/5900628/5900628_Rtraj.nc,-23.692,-29.503,170.982,153.904,851,AO,20210428201041
aoml/5900629/5900629_Dtraj.nc,-28.668,-35.480,179.328,155.836,851,AO,20161024102116
aoml/5900629/5900629_Rtraj.nc,-28.668,-35.480,179.328,155.836,851,AO,20160912192210
aoml/5900630/5900630_Dtraj.nc,-33.282,-33.796,178.372,177.609,851,AO,20161214162258
aoml/5900630/5900630_Rtraj.nc,-33.282,-33.796,178.372,177.609,851,AO,20160912192211
aoml/5900631/5900631_Dtraj.nc,-32.383,-39.817,179.983,-179.956,851,AO,20161024102119
aoml/5900631/5900631_Rtraj.nc,-32.383,-39.817,179.983,-179.956,851,AO,20160912192211
aoml/5900632/5900632_Dtraj.nc,-21.146,-31.927,167.775,159.260,851,AO,20161024102120
aoml/5900632/5900632_Rtraj.nc,-21.141,-31.927,167.775,159.260,851,AO,20160912192212
aoml/5900633/5900633_Rtraj.nc,-1.950,-8.699,179.988,-179.939,846,AO,20160912191743
aoml/5900634/5900634_Rtraj.nc,11.155,3.020,-145.060,-157.776,846,AO,20181013200148
aoml/5900635/5900635_Rtraj.nc,30.940,28.315,-159.944,-163.399,846,AO,20210428201045
aoml/5900636/5900636_Rtraj.nc,31.865,27.205,-163.943,-173.840,846,AO,20160912192215
aoml/5900637/5900637_Rtraj.nc,30.025,30.001,-156.214,-156.229,846,AO,20210428201045
aoml/5900638/5900638_Rtraj.nc,30.759,26.092,-150.398,-159.314,846,AO,20160912192217
aoml/5900639/5900639_Rtraj.nc,32.641,28.197,-140.281,-146.500,846,AO,20210428201051
aoml/5900640/5900640_Rtraj.nc,31.051,28.019,-129.302,-137.877,846,AO,20160912192220
aoml/5900641/5900641_Rtraj.nc,29.395,25.802,-154.389,-175.829,846,AO,20181013200436
aoml/5900642/5900642_Rtraj.nc,30.976,28.189,-151.808,-160.351,846,AO,20210428201056
aoml/5900643/5900643_Rtraj.nc,31.344,28.184,-125.411,-135.274,846,AO,20181013200447
aoml/5900644/5900644_Rtraj.nc,-18.627,-27.784,179.269,161.397,846,AO,20210428201228
aoml/5900645/5900645_Rtraj.nc,9.636,-1.317,179.805,-179.870,846,AO,20181013200503
aoml/5900646/5900646_Rtraj.nc,10.056,-0.668,-107.122,-128.717,846,AO,20210428201109
aoml/5900665/5900665_Rtraj.nc,9.862,1.302,-152.454,-177.204,846,AO,20210428201117
aoml/5900666/5900666_Rtraj.nc,-8.951,-16.649,179.978,-179.992,846,AO,20181015200015
aoml/5900667/5900667_Rtraj.nc,0.559,-6.187,-120.102,-152.257,846,AO,20181015200021
aoml/5900668/5900668_Rtraj.nc,11.383,-0.711,-146.985,-173.672,846,AO,20181015200027
aoml/5900669/5900669_Rtraj.nc,-7.834,-17.400,166.802,149.564,846,AO,20210428201124
aoml/5900670/5900670_Rtraj.nc,18.024,10.791,-136.216,-166.341,846,AO,20181015200039
aoml/5900671/5900671_Rtraj.nc,8.012,5.223,179.991,-179.999,846,AO,20210428201128
aoml/5900672/5900672_Rtraj.nc,13.272,8.467,179.993,-179.998,846,AO,20210428201131
aoml/5900673/5900673_Rtraj.nc,38.705,33.692,-128.776,-146.166,846,AO,20210428201138
aoml/5900674/5900674_Rtraj.nc,32.790,27.825,-128.232,-150.642,846,AO,20181015200058
aoml/5900675/5900675_Dtraj.nc,-13.679,-25.780,-138.223,-167.152,851,AO,20161024102121
aoml/5900675/5900675_Rtraj.nc,-13.679,-25.780,-138.223,-167.152,851,AO,20160912200140
aoml/5900676/5900676_Dtraj.nc,-11.841,-16.607,-143.455,-154.067,851,AO,20161024102123
aoml/5900676/5900676_Rtraj.nc,-11.841,-16.607,-143.455,-154.067,851,AO,20160912200141
aoml/5900677/5900677_Dtraj.nc,-8.538,-13.270,-141.619,-151.024,851,AO,20161024102124
aoml/5900677/5900677_Rtraj.nc,-8.538,-13.269,-141.619,-151.024,851,AO,20160912200142
aoml/5900678/5900678_Dtraj.nc,-8.541,-14.799,-138.013,-147.787,851,AO,20161213174436
aoml/5900678/5900678_Rtraj.nc,-8.541,-14.799,-138.013,-147.787,851,AO,20160912200142
aoml/5900679/5900679_Dtraj.nc,-11.802,-16.889,-133.569,-148.374,851,AO,20161024102127
aoml/5900679/5900679_Rtraj.nc,-11.802,-16.889,-133.569,-148.374,851,AO,20160912200143
aoml/5900680/5900680_Dtraj.nc,-12.127,-14.331,-132.111,-146.445,851,AO,20161024102128
aoml/5900680/5900680_Rtraj.nc,-12.127,-14.331,-132.111,-146.445,851,AO,20160912200144
aoml/5900681/5900681_Dtraj.nc,-15.503,-17.544,-129.240,-137.264,851,AO,20161024102129
aoml/5900681/5900681_Rtraj.nc,-15.503,-17.544,-129.240,-137.264,851,AO,20160912200145
aoml/5900682/5900682_Dtraj.nc,-16.815,-20.775,-125.543,-129.733,851,AO,20161024102131
aoml/5900682/5900682_Rtraj.nc,-16.815,-20.775,-125.543,-129.733,851,AO,20160912200146
aoml/5900683/5900683_Dtraj.nc,-13.625,-16.959,85.746,72.248,846,AO,20240719155422
aoml/5900683/5900683_Rtraj.nc,-13.625,-16.959,85.746,72.248,846,AO,20181016200427
aoml/5900684/5900684_Dtraj.nc,-14.040,-22.267,88.346,61.679,846,AO,20240719160500
aoml/5900684/5900684_Rtraj.nc,-14.040,-22.267,88.346,61.679,846,AO,20181016200432
aoml/5900685/5900685_Dtraj.nc,-14.622,-20.920,102.908,87.926,846,AO,20240719100912
aoml/5900685/5900685_Rtraj.nc,-14.622,-20.920,102.908,87.926,846,AO,20160912192428
aoml/5900686/5900686_Dtraj.nc,-54.621,-57.831,87.326,80.234,846,AO,20240716113323
aoml/5900686/5900686_Rtraj.nc,-54.621,-57.831,87.326,80.234,846,AO,20160912200223
aoml/5900687/5900687_Dtraj.nc,-52.710,-64.408,146.061,79.978,846,AO,20240814164517
aoml/5900687/5900687_Rtraj.nc,-52.710,-64.408,146.061,79.978,846,AO,20160912200224
aoml/5900688/5900688_Dtraj.nc,-54.282,-60.135,92.469,83.579,846,AO,20240718164731
aoml/5900688/5900688_Rtraj.nc,-54.282,-60.135,92.469,83.579,846,AO,20160912200228
aoml/5900689/5900689_Dtraj.nc,-23.419,-53.226,148.458,88.013,846,AO,20240719165517
aoml/5900689/5900689_Rtraj.nc,-23.419,-53.226,148.458,88.013,846,AO,20210428201439
aoml/5900695/5900695_Dtraj.nc,-48.220,-63.999,179.593,-179.437,846,AO,20240816121613
aoml/5900695/5900695_Rtraj.nc,-48.219,-63.999,179.593,-179.437,846,AO,20160912200234
aoml/5900696/5900696_Dtraj.nc,-39.675,-60.696,179.207,-179.728,846,AO,20240722161135
aoml/5900696/5900696_Rtraj.nc,-39.670,-60.696,179.207,-179.728,846,AO,20181016200453
aoml/5900697/5900697_Dtraj.nc,-46.078,-63.920,178.979,89.381,846,AO,20240814165748
aoml/5900697/5900697_Rtraj.nc,-46.078,-63.920,178.979,89.381,846,AO,20181016200434
aoml/5900698/5900698_Dtraj.nc,-35.523,-48.879,131.143,91.135,846,AO,20240719162933
aoml/5900698/5900698_Rtraj.nc,-35.523,-48.879,131.143,91.135,846,AO,20210428201426
aoml/5900699/5900699_Dtraj.nc,-43.997,-62.897,176.187,93.118,846,AO,20240816120629
aoml/5900699/5900699_Rtraj.nc,-43.997,-62.897,176.187,93.118,846,AO,20181016200447
aoml/5900700/5900700_Dtraj.nc,-38.731,-55.449,179.969,-179.474,846,AO,20240815170119
aoml/5900700/5900700_Rtraj.nc,-38.731,-55.449,179.969,-179.474,846,AO,20210428201421
aoml/5900701/5900701_Dtraj.nc,-38.076,-44.780,107.317,90.498,846,AO,20240718163655
aoml/5900701/5900701_Rtraj.nc,-38.076,-44.780,107.317,90.498,846,AO,20160912200228
aoml/5900702/5900702_Dtraj.nc,-35.718,-58.819,73.194,-150.230,846,AO,20240722131013
aoml/5900702/5900702_Rtraj.nc,-35.718,-58.819,73.194,-150.230,846,AO,20210428201644
aoml/5900703/5900703_Dtraj.nc,-42.039,-63.540,133.671,-168.362,846,AO,20240723110256
aoml/5900703/5900703_Rtraj.nc,-42.039,-63.540,133.671,-168.362,846,AO,20210428201539
aoml/5900704/5900704_Dtraj.nc,-36.174,-59.005,-30.487,-176.998,846,AO,20240806115736
aoml/5900704/5900704_Rtraj.nc,-36.174,-59.005,-30.487,-177.006,846,AO,20210428201553
aoml/5900705/5900705_Dtraj.nc,-42.190,-57.267,152.207,-142.992,846,AO,20240816160524
aoml/5900705/5900705_Rtraj.nc,-42.190,-57.267,152.207,-142.992,846,AO,20210428201616
aoml/5900706/5900706_Dtraj.nc,-29.585,-58.330,68.046,-137.990,846,AO,20240723115007
aoml/5900706/5900706_Rtraj.nc,-29.585,-58.330,68.046,-137.990,846,AO,20210428201628
aoml/5900707/5900707_Dtraj.nc,-52.870,-65.559,-118.681,-158.406,846,AO,20240809134108
aoml/5900707/5900707_Rtraj.nc,-52.870,-65.559,-118.681,-158.406,846,AO,20181016200546
aoml/5900708/5900708_Rtraj.nc,28.175,24.539,-134.676,-156.883,846,AO,20181015200208
aoml/5900709/5900709_Rtraj.nc,30.204,23.532,-143.982,-158.051,846,AO,20181015200215
aoml/5900710/5900710_Rtraj.nc,31.708,21.150,179.984,-179.850,846,AO,20181015200222
aoml/5900711/5900711_Rtraj.nc,29.337,25.166,-133.909,-153.279,846,AO,20181015200227
aoml/5900712/5900712_Rtraj.nc,-18.000,-20.710,-145.345,-150.773,846,AO,20160912192253
aoml/5900713/5900713_Rtraj.nc,-21.533,-27.814,-149.969,-162.148,846,AO,20210428201144
aoml/5900714/5900714_Rtraj.nc,-23.079,-30.000,179.737,-179.906,846,AO,20181015200109
aoml/5900715/5900715_Rtraj.nc,-22.743,-30.555,-150.000,-176.237,846,AO,20210428201150
aoml/5900716/5900716_Rtraj.nc,-37.936,-41.248,-144.425,-159.663,846,AO,20160912192300
aoml/5900717/5900717_Rtraj.nc,-43.238,-52.981,-105.330,-162.076,846,AO,20181015200120
aoml/5900718/5900718_Rtraj.nc,-39.855,-46.619,-141.648,-157.608,846,AO,20160912192303
aoml/5900719/5900719_Rtraj.nc,-39.468,-48.877,-146.102,-174.052,846,AO,20210428201156
aoml/5900720/5900720_Rtraj.nc,-48.313,-58.783,20.385,-150.005,846,AO,20210428201209
aoml/5900721/5900721_Rtraj.nc,-53.030,-64.183,-11.170,-150.063,846,AO,20160912192313
aoml/5900722/5900722_Rtraj.nc,-50.152,-64.251,51.978,-150.344,846,AO,20210428201216
aoml/5900723/5900723_Rtraj.nc,-58.059,-65.791,-138.094,-150.009,846,AO,20160912192317
aoml/5900724/5900724_Dtraj.nc,-26.611,-33.555,172.000,156.315,851,AO,20161212162308
aoml/5900724/5900724_Rtraj.nc,-26.610,-33.555,172.000,156.315,851,AO,20181016200612
aoml/5900725/5900725_Dtraj.nc,-16.723,-21.441,172.017,163.721,851,AO,20161212162311
aoml/5900725/5900725_Rtraj.nc,-16.723,-21.441,172.017,163.721,851,AO,20160912200324
aoml/5900726/5900726_Dtraj.nc,-15.810,-18.940,172.361,166.713,851,AO,20161213174444
aoml/5900726/5900726_Rtraj.nc,-15.810,-18.940,172.361,166.713,851,AO,20160912200325
aoml/5900727/5900727_Dtraj.nc,-9.845,-15.094,171.152,165.619,851,AO,20161024102136
aoml/5900727/5900727_Rtraj.nc,-9.845,-15.094,171.152,165.619,851,AO,20160912200325
aoml/5900728/5900728_Dtraj.nc,-6.863,-11.249,171.733,162.412,851,AO,20161024102137
aoml/5900728/5900728_Rtraj.nc,-6.863,-11.249,171.733,162.412,851,AO,20160912200326
aoml/5900729/5900729_Dtraj.nc,-2.514,-8.154,168.631,151.901,851,AO,20161024102139
aoml/5900729/5900729_Rtraj.nc,-2.514,-8.154,168.631,151.901,851,AO,20160912200327
aoml/5900730/5900730_Dtraj.nc,0.832,-4.453,170.400,142.632,851,AO,20161024102140
aoml/5900730/5900730_Rtraj.nc,0.832,-4.453,170.400,142.632,851,AO,20160912200328
aoml/5900731/5900731_Dtraj.nc,8.534,3.536,179.997,-179.993,851,AO,20161024102142
aoml/5900731/5900731_Rtraj.nc,8.534,3.536,179.997,-179.994,851,AO,20160912200329
aoml/5900732/5900732_Dtraj.nc,18.641,12.729,175.940,162.406,851,AO,20161024102143
aoml/5900732/5900732_Rtraj.nc,18.641,12.729,175.940,162.406,851,AO,20160912200329
aoml/5900733/5900733_Dtraj.nc,18.255,12.034,174.000,149.725,851,AO,20161213173049
aoml/5900733/5900733_Rtraj.nc,18.255,12.034,174.000,149.725,851,AO,20160912200330
aoml/5900734/5900734_Dtraj.nc,14.500,10.329,176.495,150.239,851,AO,20161024102146
aoml/5900734/5900734_Rtraj.nc,14.500,10.329,176.495,150.239,851,AO,20160912200331
aoml/5900735/5900735_Dtraj.nc,21.172,15.050,179.916,-179.995,851,AO,20161024102147
aoml/5900735/5900735_Rtraj.nc,21.172,15.050,179.916,-179.995,851,AO,20160912200333
aoml/5900736/5900736_Dtraj.nc,23.511,15.786,179.972,-179.996,851,AO,20161024102148
aoml/5900736/5900736_Rtraj.nc,23.511,15.786,179.972,-179.996,851,AO,20160912200334
aoml/5900737/5900737_Dtraj.nc,18.385,17.258,-173.339,-174.126,851,AO,20161024102150
aoml/5900737/5900737_Rtraj.nc,18.385,17.258,-173.339,-174.126,851,AO,20160912200334
aoml/5900738/5900738_Dtraj.nc,23.432,17.819,-167.861,-173.798,851,AO,20161024102151
aoml/5900738/5900738_Rtraj.nc,23.432,17.819,-167.861,-173.798,851,AO,20160912200335
aoml/5900739/5900739_Dtraj.nc,23.489,17.504,-164.955,-174.092,851,AO,20161024102152
aoml/5900739/5900739_Rtraj.nc,23.489,17.504,-164.955,-174.092,851,AO,20160912200336
aoml/5900740/5900740_Dtraj.nc,21.217,18.837,-164.864,-169.072,851,AO,20161024102154
aoml/5900740/5900740_Rtraj.nc,21.217,18.837,-164.864,-169.072,851,AO,20160912200337
aoml/5900741/5900741_Dtraj.nc,21.012,18.748,-160.727,-162.876,851,AO,20161024102155
aoml/5900741/5900741_Rtraj.nc,21.012,18.748,-160.727,-162.876,851,AO,20160912200338
aoml/5900742/5900742_Dtraj.nc,24.255,20.117,-156.909,-163.424,851,AO,20161024102156
aoml/5900742/5900742_Rtraj.nc,24.256,20.117,-156.881,-163.424,851,AO,20160912200339
aoml/5900743/5900743_Dtraj.nc,16.443,11.405,-150.700,-171.041,851,AO,20161024102157
aoml/5900743/5900743_Rtraj.nc,16.443,11.405,-150.700,-171.041,851,AO,20160912200340
aoml/5900744/5900744_Dtraj.nc,15.295,8.573,-147.317,-162.222,851,AO,20161024102159
aoml/5900744/5900744_Rtraj.nc,15.295,8.573,-147.317,-162.222,851,AO,20160912200341
aoml/5900745/5900745_Dtraj.nc,8.114,2.000,-127.004,-162.580,851,AO,20161212162324
aoml/5900745/5900745_Rtraj.nc,8.114,2.000,-127.004,-162.580,851,AO,20160912200342
aoml/5900746/5900746_Dtraj.nc,0.568,-6.848,-142.568,-158.243,851,AO,20161213174450
aoml/5900746/5900746_Rtraj.nc,0.579,-6.848,-142.568,-158.243,851,AO,20160912200343
aoml/5900747/5900747_Dtraj.nc,-2.643,-9.941,-145.541,-179.351,851,AO,20161024102203
aoml/5900747/5900747_Rtraj.nc,-2.643,-9.941,-145.503,-179.351,851,AO,20160912200344
aoml/5900748/5900748_Dtraj.nc,-5.136,-9.553,179.990,-179.972,851,AO,20161213174455
aoml/5900748/5900748_Rtraj.nc,-5.136,-9.556,179.990,-179.972,851,AO,20160912200345
aoml/5900749/5900749_Dtraj.nc,-11.959,-14.529,-147.428,-156.435,851,AO,20161213174502
aoml/5900749/5900749_Rtraj.nc,-11.959,-14.529,-147.428,-156.435,851,AO,20160912200347
aoml/5900750/5900750_Dtraj.nc,-22.421,-32.837,172.409,153.642,851,AO,20161024102207
aoml/5900750/5900750_Rtraj.nc,-22.421,-32.837,172.409,153.642,851,AO,20160912200348
aoml/5900751/5900751_Dtraj.nc,-17.155,-19.227,-145.132,-148.058,851,AO,20161024102208
aoml/5900751/5900751_Rtraj.nc,-17.155,-19.227,-145.132,-148.058,851,AO,20160912200349
aoml/5900752/5900752_Dtraj.nc,-20.316,-25.901,-139.431,-148.391,851,AO,20161024102209
aoml/5900752/5900752_Rtraj.nc,-20.316,-25.901,-139.431,-148.391,851,AO,20160912200350
aoml/5900753/5900753_Dtraj.nc,-21.635,-25.762,-138.512,-158.181,851,AO,20161024102211
aoml/5900753/5900753_Rtraj.nc,-21.636,-25.762,-138.512,-158.181,851,AO,20160912200351
aoml/5900754/5900754_Dtraj.nc,-24.483,-25.609,-144.772,-145.478,851,AO,20161024102212
aoml/5900754/5900754_Rtraj.nc,-24.483,-25.609,-144.772,-145.478,851,AO,20160912200351
aoml/5900755/5900755_Dtraj.nc,-21.275,-26.890,-146.493,-155.592,851,AO,20161024102214
aoml/5900755/5900755_Rtraj.nc,-21.275,-26.890,-146.493,-155.592,851,AO,20160912200352
aoml/5900756/5900756_Dtraj.nc,-20.862,-27.010,-153.864,-172.101,851,AO,20161213174508
aoml/5900756/5900756_Rtraj.nc,-20.862,-27.010,-153.864,-172.101,851,AO,20160912200354
aoml/5900757/5900757_Dtraj.nc,-20.161,-30.107,-156.835,-173.172,851,AO,20161213174514
aoml/5900757/5900757_Rtraj.nc,-20.161,-30.107,-156.835,-173.172,851,AO,20160912200355
aoml/5900758/5900758_Dtraj.nc,-21.000,-21.375,-161.479,-161.922,851,AO,20161024102218
aoml/5900758/5900758_Rtraj.nc,-21.000,-21.375,-161.479,-161.922,851,AO,20160912200356
aoml/5900759/5900759_Dtraj.nc,-20.865,-31.078,-160.656,-173.629,851,AO,20161024102219
aoml/5900759/5900759_Rtraj.nc,-20.865,-31.078,-160.656,-173.629,851,AO,20181016200616
aoml/5900760/5900760_Dtraj.nc,-13.417,-21.000,179.992,-179.988,851,AO,20161213173130
aoml/5900760/5900760_Rtraj.nc,-13.417,-21.000,179.992,-179.988,851,AO,20160912200358
aoml/5900761/5900761_Dtraj.nc,-10.471,-21.156,179.909,-179.647,851,AO,20161213174520
aoml/5900761/5900761_Rtraj.nc,-10.471,-21.156,179.909,-179.647,851,AO,20190927192716
aoml/5900762/5900762_Dtraj.nc,-28.004,-34.650,-172.586,-178.737,851,AO,20161212162410
aoml/5900762/5900762_Rtraj.nc,-28.004,-34.650,-172.586,-178.737,851,AO,20160912200400
aoml/5900763/5900763_Dtraj.nc,-26.251,-42.532,179.999,-179.999,851,AO,20161213174525
aoml/5900763/5900763_Rtraj.nc,-26.251,-42.532,179.999,-179.999,851,AO,20160912200402
aoml/5900764/5900764_Rtraj.nc,-16.452,-22.811,-176.370,-179.548,845,AO,20210428201711
aoml/5900765/5900765_Rtraj.nc,-22.182,-22.187,-176.603,-176.624,845,AO,20210428201711
aoml/5900766/5900766_Rtraj.nc,-11.457,-21.204,179.686,-179.035,845,AO,20191031202715
aoml/5900767/5900767_Rtraj.nc,-17.468,-22.866,-175.888,-177.749,845,AO,20191031202716
aoml/5900768/5900768_Rtraj.nc,-14.347,-20.420,179.979,-179.920,845,AO,20191031202719
aoml/5900769/5900769_Rtraj.nc,-14.617,-19.600,-174.980,-177.995,840,AO,20210428201714
aoml/5900770/5900770_Rtraj.nc,-13.427,-18.947,-174.252,-179.059,840,AO,20210428201722
aoml/5900771/5900771_Dtraj.nc,-44.973,-52.861,-93.267,-177.087,851,AO,20161212162421
aoml/5900771/5900771_Rtraj.nc,-44.973,-52.861,-93.267,-177.087,851,AO,20160912200435
aoml/5900772/5900772_Dtraj.nc,-46.750,-46.793,-170.457,-170.501,851,AO,20161024102227
aoml/5900772/5900772_Rtraj.nc,-46.750,-46.793,-170.457,-170.501,851,AO,20160425220041
aoml/5900773/5900773_Dtraj.nc,-37.672,-47.426,-144.559,-165.928,851,AO,20161212162425
aoml/5900773/5900773_Rtraj.nc,-37.672,-47.426,-144.559,-165.928,851,AO,20160912200437
aoml/5900774/5900774_Dtraj.nc,-46.248,-51.587,-131.138,-161.289,851,AO,20161213174531
aoml/5900774/5900774_Rtraj.nc,-46.248,-51.587,-131.138,-161.289,851,AO,20160912200438
aoml/5900775/5900775_Dtraj.nc,-34.025,-48.250,-155.479,-171.002,851,AO,20161212162447
aoml/5900775/5900775_Rtraj.nc,-34.025,-48.250,-155.479,-171.002,851,AO,20160912200439
aoml/5900776/5900776_Dtraj.nc,-41.787,-48.760,-132.082,-150.500,851,AO,20161212162452
aoml/5900776/5900776_Rtraj.nc,-41.787,-48.760,-132.082,-150.500,851,AO,20160912200441
aoml/5900777/5900777_Dtraj.nc,-40.154,-50.128,-141.088,-153.717,851,AO,20161212162457
aoml/5900777/5900777_Rtraj.nc,-40.154,-50.128,-141.088,-153.717,851,AO,20160912200442
aoml/5900778/5900778_Dtraj.nc,-33.580,-50.659,-119.651,-140.500,851,AO,20161213174538
aoml/5900778/5900778_Rtraj.nc,-33.580,-50.659,-119.651,-140.500,851,AO,20160912200444
aoml/5900779/5900779_Dtraj.nc,-46.351,-53.288,-103.591,-136.211,851,AO,20161212162512
aoml/5900779/5900779_Rtraj.nc,-46.351,-53.288,-103.584,-136.211,851,AO,20160912200445
aoml/5900780/5900780_Dtraj.nc,-42.637,-51.015,-111.389,-131.314,851,AO,20161212162517
aoml/5900780/5900780_Rtraj.nc,-42.637,-51.015,-111.389,-131.314,851,AO,20160912200447
aoml/5900781/5900781_Dtraj.nc,-42.425,-52.716,-93.362,-130.015,851,AO,20161212162521
aoml/5900781/5900781_Rtraj.nc,-42.425,-52.716,-93.362,-130.015,851,AO,20160912200448
aoml/5900782/5900782_Dtraj.nc,-50.492,-57.039,-73.575,-131.060,851,AO,20161212162524
